instance,strategy,alpha,seed,max_time,initial_obj,final_obj,total_time,iterations,customers_served,final_profit,final_distance,construction_time
rc105_cap.json,best,0.5,42,120.0,91.9,667.6,0.5616881847381592,20,28,804.0,272.8,0.002095460891723633
rc105_cap.json,best,1.0,42,120.0,-36.19999999999999,531.2,0.5304696559906006,20,28,804.0,272.8,0.001344919204711914
rc105_cap.json,first,0.01,42,120.0,217.438,644.596,0.26643943786621094,19,25,649.0,440.4,0.0016131401062011719
rc105_cap.json,first,0.1,42,120.0,194.38,604.96,0.2708134651184082,19,25,649.0,440.4,0.0018148422241210938
rc105_cap.json,first,0.5,42,120.0,91.9,468.6,0.2647824287414551,20,26,656.0,374.79999999999995,0.002248048782348633
rc105_cap.json,first,1.0,42,120.0,-36.19999999999999,375.50000000000006,0.33843111991882324,21,28,688.0,312.49999999999994,0.0016713142395019531
rc106_cap.json,best,0.01,42,120.0,275.459,986.629,0.7329058647155762,20,31,990.0,337.09999999999997,0.0017809867858886719
rc106_cap.json,best,0.1,42,120.0,252.59,956.29,0.7583153247833252,20,31,990.0,337.09999999999997,0.0034258365631103516
rc106_cap.json,best,0.5,42,120.0,150.95,827.85,0.7258355617523193,20,31,964.0,272.3,0.0017795562744140625
rc106_cap.json,best,1.0,42,120.0,23.899999999999977,691.7,0.7261040210723877,20,31,964.0,272.3,0.0018117427825927734
rc106_cap.json,first,0.01,42,120.0,275.459,651.747,0.15315651893615723,12,23,656.0,425.29999999999995,0.0017919540405273438
rc106_cap.json,first,0.1,42,120.0,252.59,613.47,0.15597057342529297,12,23,656.0,425.29999999999995,0.002321481704711914
rc106_cap.json,first,0.5,42,120.0,150.95,543.75,0.24284601211547852,15,26,700.0,312.5,0.001775503158569336
rc106_cap.json,first,1.0,42,120.0,23.899999999999977,387.90000000000003,0.2328357696533203,15,26,697.0,309.09999999999997,0.001786947250366211
rc107_cap.json,best,0.01,42,120.0,265.845,569.252,0.15622711181640625,9,19,573.0,374.8,0.0017237663269042969
rc107_cap.json,best,0.1,42,120.0,237.45,535.52,0.15496063232421875,9,19,573.0,374.8,0.0012602806091308594
rc107_cap.json,best,0.5,42,120.0,111.25,405.0,0.2093040943145752,11,20,581.0,352.0,0.001995086669921875
rc107_cap.json,best,1.0,42,120.0,-46.5,238.0,0.2542450428009033,14,20,484.0,246.0,0.001707315444946289
rc107_cap.json,first,0.01,42,120.0,265.845,685.39,0.18851375579833984,22,25,690.0,461.0,0.0019376277923583984
rc107_cap.json,first,0.1,42,120.0,237.45,600.91,0.2062969207763672,20,24,648.0,470.9,0.0019307136535644531
rc107_cap.json,first,0.5,42,120.0,111.25,290.4,0.10862207412719727,11,19,434.0,287.2,0.0017542839050292969
rc107_cap.json,first,1.0,42,120.0,-46.5,146.8,0.10143399238586426,11,19,434.0,287.2,0.001809835433959961
rc108_cap.json,best,0.01,42,120.0,265.845,846.358,0.7287189960479736,23,27,850.0,364.2,0.0017971992492675781
rc108_cap.json,best,0.1,42,120.0,237.45,813.58,0.6770870685577393,23,27,850.0,364.2,0.001787424087524414
rc108_cap.json,best,0.5,42,120.0,111.25,813.85,0.9629275798797607,26,32,949.0,270.3,0.0017385482788085938
rc108_cap.json,best,1.0,42,120.0,-46.5,216.79999999999995,0.16947174072265625,10,18,500.0,283.20000000000005,0.0025386810302734375
rc108_cap.json,first,0.01,42,120.0,265.845,699.937,0.2470688819885254,31,26,704.0,406.29999999999995,0.0018351078033447266
rc108_cap.json,first,0.1,42,120.0,237.45,684.33,0.28241944313049316,28,26,726.0,416.69999999999993,0.0016465187072753906
rc108_cap.json,first,0.5,42,120.0,111.25,507.6,0.261415958404541,26,27,689.0,362.79999999999995,0.0019176006317138672
rc108_cap.json,first,1.0,42,120.0,-46.5,393.20000000000005,0.32085609436035156,25,29,713.0,319.79999999999995,0.0017158985137939453
